Index,Area,Perimeter,Solidity,Compactness,Extent,Convex hull(convex area),Type_MAMRA,Type_REGULAR,Type_SANORA,L,W,D,Length A,Length B
0,-0.28239434435913213,-0.43381000081319904,0.44336791523316127,-0.46214238790436224,-0.9140647649122847,-0.3131705624650707,True,False,False,False,True,True,1.646034979397492,-2.752088665192779
1,-0.25199360899859496,-0.27263739750735133,0.037275706448717444,-0.28132611748747427,-1.4372855415572234,-0.2550136625518154,True,False,False,False,True,True,1.9203098497132725,-2.7327554607487428
2,-0.29926348748878584,-0.42023884806136574,0.2889723371564729,-0.42498373426303526,-0.8629359629042859,-0.31973779693595156,True,False,False,False,True,True,1.7109206714559755,-2.8382492222029483
3,-0.28533284025913636,-0.3583035319732687,0.2445722295770105,-0.3579762561160775,-0.8262814563079283,-0.3028104866954992,True,False,False,False,True,True,1.8577513367486573,-2.8328817718605133
4,-0.5400387626533267,-0.5160646605584092,-0.11058106553968367,-0.24662972129727212,-0.20615473785140348,-0.5376856960070037,True,False,False,False,True,True,1.7430624043583605,-3.652320116164356
5,-0.5206664563495954,-0.557064350338168,0.03828768037366691,-0.33575080457860274,0.07020285233041008,-0.5267637178228114,True,False,False,False,True,True,1.8204910156320377,-3.6300910006026474
6,-0.5751918802718954,-0.5631962518727724,0.011557655563808564,-0.26575010724686776,0.06996606432648157,-0.5803902795181863,True,False,False,False,True,True,1.5771279700964966,-3.686301687115478
7,-0.6124853837929363,-0.6894262980597152,0.33210254133112,-0.40149137629732334,0.3388794191658508,-0.6355269539528547,True,False,False,False,True,True,1.5690103085364808,-3.8556006167713983
8,1.086944745042821,1.4530549205362036,-0.12228451035259333,0.5133131051907605,0.9069955470778934,1.1191889302052376,True,False,False,True,False,True,9.79137818066136,-2.2941337826686437
9,1.0244382211452008,1.2815421356405,0.0015152066350308344,0.3662485375812182,0.7164162291976026,1.0401714031491842,True,False,False,True,False,True,9.999171023921336,-2.668642145631893
10,0.9431398345784183,1.192900297793158,0.000809456355386418,0.3350851378091458,0.9761168827897537,0.9579229372090611,True,False,False,True,False,True,10.219408983245184,-2.935868490206256
11,1.09619556546876,1.5928561163736947,-0.14198548142532738,0.6747414163429258,0.5065136405440029,1.1311293565159302,True,False,False,True,False,True,9.935375234103995,-2.5672859263979744
12,0.16414819926002328,0.5736838203513301,0.06772308859947504,0.3751645615747318,1.1064886288823885,0.16314709062881919,True,False,False,True,False,True,8.009913875805482,-3.9349410786881105
13,0.07802487498088809,0.5043092520122427,0.09982761077051144,0.3892879222825159,0.6949658646968693,0.07348853659588393,True,False,False,True,False,True,7.636540297351448,-4.039534515242442
14,0.05030869143023127,0.5608037248101612,-0.018891456547121696,0.5102293959996324,1.2551190827268393,0.05533206482344856,True,False,False,True,False,True,7.461784822701542,-3.994706172878564
15,0.03768404237836141,0.4522783306682946,0.3302506872277424,0.3685715326418914,1.0423106014126684,0.01417271295247319,True,False,False,True,False,True,7.533687555925332,-4.1492904174521845
16,0.8735954316116524,0.37818493482459076,0.6987168708543253,-0.5031043429583212,1.1053070293066214,0.8078949925053011,True,False,False,True,True,False,5.49055828842868,-0.9386048813736729
17,0.8965229551771172,0.3722335373655971,0.6243388185870926,-0.5235798554532981,1.0318975671100314,0.8387996253094464,True,False,False,True,True,False,5.622730538945306,-0.9638595307227895
18,0.9246744714537005,0.39465701794905117,0.6774620239641869,-0.5191471958340832,1.2468078724427765,0.8605733438760034,True,False,False,True,True,False,5.723164996972212,-0.9732439440578499
